name value weight group
f_piez_FP007t79423200.0 416.24425 20 f_piez_FP007
f_piez_FP007t79426800.0 416.24125 20 f_piez_FP007
f_piez_FP007t79430400.0 416.23825 20 f_piez_FP007
f_piez_FP007t79434000.0 416.237 20 f_piez_FP007
f_piez_FP007t79437600.0 416.23783 20 f_piez_FP007
f_piez_FP007t79441200.0 416.23933 20 f_piez_FP007
f_piez_FP007t79444800.0 416.237 20 f_piez_FP007
f_piez_FP007t79448400.0 416.2385 20 f_piez_FP007
f_piez_FP007t79452000.0 416.23675 20 f_piez_FP007
f_piez_FP007t79455600.0 416.23675 20 f_piez_FP007
f_piez_FP007t79459200.0 416.23675 20 f_piez_FP007
f_piez_FP007t79462800.0 416.237 20 f_piez_FP007
f_piez_FP007t79466400.0 416.2385 20 f_piez_FP007
f_piez_FP007t79470000.0 416.24133 20 f_piez_FP007
f_piez_FP007t79473600.0 416.23983 20 f_piez_FP007
f_piez_FP007t79477200.0 416.23767 20 f_piez_FP007
f_piez_FP007t79480800.0 416.23358 20 f_piez_FP007
f_piez_FP007t79484400.0 416.23592 20 f_piez_FP007
f_piez_FP007t79488000.0 416.23358 20 f_piez_FP007
f_piez_FP007t79491600.0 416.23508 20 f_piez_FP007
f_piez_FP007t79495200.0 416.23458 20 f_piez_FP007
f_piez_FP007t79498800.0 416.2335 20 f_piez_FP007
f_piez_FP007t79502400.0 416.23092 20 f_piez_FP007
f_piez_FP007t79506000.0 416.23042 20 f_piez_FP007
f_piez_FP007t79509600.0 416.23092 20 f_piez_FP007
f_piez_FP007t79513200.0 416.23092 20 f_piez_FP007
f_piez_FP007t79516800.0 416.22942 20 f_piez_FP007
f_piez_FP007t79520400.0 416.23042 20 f_piez_FP007
f_piez_FP007t79524000.0 416.22783 20 f_piez_FP007
f_piez_FP007t79527600.0 416.23108 20 f_piez_FP007
f_piez_FP007t79531200.0 416.23125 20 f_piez_FP007
f_piez_FP007t79534800.0 416.22992 20 f_piez_FP007
f_piez_FP007t79538400.0 416.22733 20 f_piez_FP007
f_piez_FP007t79542000.0 416.22875 20 f_piez_FP007
f_piez_FP007t79545600.0 416.23092 20 f_piez_FP007
f_piez_FP007t79549200.0 416.22717 20 f_piez_FP007
f_piez_FP007t79552800.0 416.23108 20 f_piez_FP007
f_piez_FP007t79556400.0 416.23058 20 f_piez_FP007
f_piez_FP007t79560000.0 416.23183 20 f_piez_FP007
f_piez_FP007t79563600.0 416.23408 20 f_piez_FP007
f_piez_FP007t79567200.0 416.23208 20 f_piez_FP007
f_piez_FP007t79570800.0 416.231 20 f_piez_FP007
f_piez_FP007t79574400.0 416.23225 20 f_piez_FP007
f_piez_FP007t79578000.0 416.22817 20 f_piez_FP007
f_piez_FP007t79581600.0 416.22742 20 f_piez_FP007
f_piez_FP007t79585200.0 416.22917 20 f_piez_FP007
f_piez_FP007t79588800.0 416.22817 20 f_piez_FP007
f_piez_FP007t79592400.0 416.226 20 f_piez_FP007
f_piez_FP007t79596000.0 416.22433 20 f_piez_FP007
f_piez_FP007t79599600.0 416.22592 20 f_piez_FP007
f_piez_FP007t79603200.0 416.22375 20 f_piez_FP007
f_piez_FP007t79606800.0 416.2245 20 f_piez_FP007
f_piez_FP007t79610400.0 416.2245 20 f_piez_FP007
f_piez_FP007t79614000.0 416.22558 20 f_piez_FP007
f_piez_FP007t79617600.0 416.22258 20 f_piez_FP007
f_piez_FP007t79621200.0 416.22258 20 f_piez_FP007
f_piez_FP007t79624800.0 416.22233 20 f_piez_FP007
f_piez_FP007t79628400.0 416.22383 20 f_piez_FP007
f_piez_FP007t79632000.0 416.22408 20 f_piez_FP007
f_piez_FP007t79635600.0 416.22558 20 f_piez_FP007
f_piez_FP007t79639200.0 416.22233 20 f_piez_FP007
f_piez_FP007t79642800.0 416.22708 20 f_piez_FP007
f_piez_FP007t79646400.0 416.22492 20 f_piez_FP007
f_piez_FP007t79650000.0 416.22775 20 f_piez_FP007
f_piez_FP007t79653600.0 416.22517 20 f_piez_FP007
f_piez_FP007t79657200.0 416.22367 20 f_piez_FP007
f_piez_FP007t79660800.0 416.22367 20 f_piez_FP007
f_piez_FP007t79664400.0 416.22517 20 f_piez_FP007
f_piez_FP007t79668000.0 416.22392 20 f_piez_FP007
f_piez_FP007t79671600.0 416.22192 20 f_piez_FP007
f_piez_FP007t79675200.0 416.22042 20 f_piez_FP007
f_piez_FP007t79678800.0 416.21742 20 f_piez_FP007
f_piez_FP007t79682400.0 416.22067 20 f_piez_FP007
f_piez_FP007t79686000.0 416.22025 20 f_piez_FP007
f_piez_FP007t79689600.0 416.21875 20 f_piez_FP007
f_piez_FP007t79693200.0 416.21617 20 f_piez_FP007
f_piez_FP007t79696800.0 416.21725 20 f_piez_FP007
f_piez_FP007t79700400.0 416.21767 20 f_piez_FP007
f_piez_FP007t79704000.0 416.21658 20 f_piez_FP007
f_piez_FP007t79707600.0 416.21808 20 f_piez_FP007
f_piez_FP007t79711200.0 416.21608 20 f_piez_FP007
f_piez_FP007t79714800.0 416.21525 20 f_piez_FP007
f_piez_FP007t79718400.0 416.2165 20 f_piez_FP007
f_piez_FP007t79722000.0 416.21975 20 f_piez_FP007
f_piez_FP007t79725600.0 416.21975 20 f_piez_FP007
f_piez_FP007t79729200.0 416.21975 20 f_piez_FP007
f_piez_FP007t79732800.0 416.2195 20 f_piez_FP007
f_piez_FP007t79736400.0 416.21783 20 f_piez_FP007
f_piez_FP007t79740000.0 416.21783 20 f_piez_FP007
f_piez_FP007t79743600.0 416.21933 20 f_piez_FP007
f_piez_FP007t79747200.0 416.21883 20 f_piez_FP007
f_piez_FP007t79750800.0 416.21608 20 f_piez_FP007
f_piez_FP007t79754400.0 416.21733 20 f_piez_FP007
f_piez_FP007t79758000.0 416.21625 20 f_piez_FP007
f_piez_FP007t79761600.0 416.21583 20 f_piez_FP007
f_piez_FP007t79765200.0 416.21258 20 f_piez_FP007
f_piez_FP007t79768800.0 416.21308 20 f_piez_FP007
f_piez_FP007t79772400.0 416.21033 20 f_piez_FP007
f_piez_FP007t79776000.0 416.20858 20 f_piez_FP007
f_piez_FP007t79779600.0 416.21092 20 f_piez_FP007
f_piez_FP007t79783200.0 416.20817 20 f_piez_FP007
f_piez_FP007t79786800.0 416.20808 20 f_piez_FP007
f_piez_FP007t79790400.0 416.20983 20 f_piez_FP007
f_piez_FP007t79794000.0 416.20575 20 f_piez_FP007
f_piez_FP007t79797600.0 416.207 20 f_piez_FP007
f_piez_FP007t79801200.0 416.2085 20 f_piez_FP007
f_piez_FP007t79804800.0 416.20717 20 f_piez_FP007
f_piez_FP007t79808400.0 416.20717 20 f_piez_FP007
f_piez_FP007t79812000.0 416.21125 20 f_piez_FP007
f_piez_FP007t79815600.0 416.21042 20 f_piez_FP007
f_piez_FP007t79819200.0 416.20975 20 f_piez_FP007
f_piez_FP007t79822800.0 416.20825 20 f_piez_FP007
f_piez_FP007t79826400.0 416.21025 20 f_piez_FP007
f_piez_FP007t79830000.0 416.20825 20 f_piez_FP007
f_piez_FP007t79833600.0 416.20825 20 f_piez_FP007
f_piez_FP007t79837200.0 416.2085 20 f_piez_FP007
f_piez_FP007t79840800.0 416.20825 20 f_piez_FP007
f_piez_FP007t79844400.0 416.20717 20 f_piez_FP007
f_piez_FP007t79848000.0 416.2065 20 f_piez_FP007
f_piez_FP007t79851600.0 416.20417 20 f_piez_FP007
f_piez_FP007t79855200.0 416.2065 20 f_piez_FP007
f_piez_FP007t79858800.0 416.2055 20 f_piez_FP007
f_piez_FP007t79862400.0 416.2005 20 f_piez_FP007
f_piez_FP007t79866000.0 416.201 20 f_piez_FP007
f_piez_FP007t79869600.0 416.20333 20 f_piez_FP007
f_piez_FP007t79873200.0 416.2025 20 f_piez_FP007
f_piez_FP007t79876800.0 416.20075 20 f_piez_FP007
f_piez_FP007t79880400.0 416.19817 20 f_piez_FP007
f_piez_FP007t79884000.0 416.2035 20 f_piez_FP007
f_piez_FP007t79887600.0 416.20525 20 f_piez_FP007
f_piez_FP007t79891200.0 416.20292 20 f_piez_FP007
f_piez_FP007t79894800.0 416.20442 20 f_piez_FP007
f_piez_FP007t79898400.0 416.20417 20 f_piez_FP007
f_piez_FP007t79902000.0 416.20675 20 f_piez_FP007
f_piez_FP007t79905600.0 416.20725 20 f_piez_FP007
f_piez_FP007t79909200.0 416.20275 20 f_piez_FP007
f_piez_FP007t79912800.0 416.20308 20 f_piez_FP007
f_piez_FP007t79916400.0 416.20633 20 f_piez_FP007
f_piez_FP007t79920000.0 416.2025 20 f_piez_FP007
f_piez_FP007t79923600.0 416.20225 20 f_piez_FP007
f_piez_FP007t79927200.0 416.20525 20 f_piez_FP007
f_piez_FP007t79930800.0 416.20175 20 f_piez_FP007
f_piez_FP007t79934400.0 416.20325 20 f_piez_FP007
f_piez_FP007t79938000.0 416.20325 20 f_piez_FP007
f_piez_FP007t79941600.0 416.202 20 f_piez_FP007
f_piez_FP007t79945200.0 416.2005 20 f_piez_FP007
f_piez_FP007t79948800.0 416.20025 20 f_piez_FP007
f_piez_FP007t79952400.0 416.19792 20 f_piez_FP007
f_piez_FP007t79956000.0 416.19817 20 f_piez_FP007
f_piez_FP007t79959600.0 416.19917 20 f_piez_FP007
f_piez_FP007t79963200.0 416.19608 20 f_piez_FP007
f_piez_FP007t79966800.0 416.1955 20 f_piez_FP007
f_piez_FP007t79970400.0 416.19717 20 f_piez_FP007
f_piez_FP007t79974000.0 416.19692 20 f_piez_FP007
f_piez_FP007t79977600.0 416.19483 20 f_piez_FP007
f_piez_FP007t79981200.0 416.19408 20 f_piez_FP007
f_piez_FP007t79984800.0 416.19733 20 f_piez_FP007
f_piez_FP007t79988400.0 416.19858 20 f_piez_FP007
f_piez_FP007t79992000.0 416.19908 20 f_piez_FP007
f_piez_FP007t79995600.0 416.19717 20 f_piez_FP007
f_piez_FP007t79999200.0 416.19842 20 f_piez_FP007
f_piez_FP007t80002800.0 416.19842 20 f_piez_FP007
f_piez_FP007t80006400.0 416.19817 20 f_piez_FP007
f_piez_FP007t80010000.0 416.19558 20 f_piez_FP007
f_piez_FP007t80013600.0 416.19583 20 f_piez_FP007
f_piez_FP007t80017200.0 416.19533 20 f_piez_FP007
f_piez_FP007t80020800.0 416.19683 20 f_piez_FP007
f_piez_FP007t80024400.0 416.19383 20 f_piez_FP007
f_piez_FP007t80028000.0 416.19383 20 f_piez_FP007
f_piez_FP007t80031600.0 416.19083 20 f_piez_FP007
f_piez_FP007t80035200.0 416.19083 20 f_piez_FP007
f_piez_FP007t80038800.0 416.1885 20 f_piez_FP007
f_piez_FP007t80042400.0 416.19 20 f_piez_FP007
f_piez_FP007t80046000.0 416.1895 20 f_piez_FP007
f_piez_FP007t80049600.0 416.19192 20 f_piez_FP007
f_piez_FP007t80053200.0 416.19058 20 f_piez_FP007
f_piez_FP007t80056800.0 416.19183 20 f_piez_FP007
f_piez_FP007t80060400.0 416.18925 20 f_piez_FP007
f_piez_FP007t80064000.0 416.19 20 f_piez_FP007
f_piez_FP007t80067600.0 416.18942 20 f_piez_FP007
f_piez_FP007t80071200.0 416.19242 20 f_piez_FP007
f_piez_FP007t80074800.0 416.19342 20 f_piez_FP007
f_piez_FP007t80078400.0 416.1945 20 f_piez_FP007
f_piez_FP007t80082000.0 416.19217 20 f_piez_FP007
f_piez_FP007t80085600.0 416.19192 20 f_piez_FP007
f_piez_FP007t80089200.0 416.19375 20 f_piez_FP007
f_piez_FP007t80092800.0 416.19375 20 f_piez_FP007
f_piez_FP007t80096400.0 416.1905 20 f_piez_FP007
f_piez_FP007t80100000.0 416.1935 20 f_piez_FP007
f_piez_FP007t80103600.0 416.19025 20 f_piez_FP007
f_piez_FP007t80107200.0 416.19133 20 f_piez_FP007
f_piez_FP007t80110800.0 416.18967 20 f_piez_FP007
f_piez_FP007t80114400.0 416.18692 20 f_piez_FP007
f_piez_FP007t80118000.0 416.1895 20 f_piez_FP007
f_piez_FP007t80121600.0 416.18775 20 f_piez_FP007
f_piez_FP007t80125200.0 416.1865 20 f_piez_FP007
f_piez_FP007t80128800.0 416.18475 20 f_piez_FP007
f_piez_FP007t80132400.0 416.18517 20 f_piez_FP007
f_piez_FP007t80136000.0 416.18517 20 f_piez_FP007
f_piez_FP007t80139600.0 416.18208 20 f_piez_FP007
f_piez_FP007t80143200.0 416.183 20 f_piez_FP007
f_piez_FP007t80146800.0 416.1845 20 f_piez_FP007
f_piez_FP007t80150400.0 416.18725 20 f_piez_FP007
f_piez_FP007t80154000.0 416.18492 20 f_piez_FP007
f_piez_FP007t80157600.0 416.18875 20 f_piez_FP007
f_piez_FP007t80161200.0 416.1875 20 f_piez_FP007
f_piez_FP007t80164800.0 416.18883 20 f_piez_FP007
f_piez_FP007t80168400.0 416.18392 20 f_piez_FP007
f_piez_FP007t80172000.0 416.1865 20 f_piez_FP007
f_piez_FP007t80175600.0 416.185 20 f_piez_FP007
f_piez_FP007t80179200.0 416.18758 20 f_piez_FP007
f_piez_FP007t80182800.0 416.18758 20 f_piez_FP007
f_piez_FP007t80186400.0 416.18783 20 f_piez_FP007
f_piez_FP007t80190000.0 416.18483 20 f_piez_FP007
f_piez_FP007t80193600.0 416.18075 20 f_piez_FP007
f_piez_FP007t80197200.0 416.18333 20 f_piez_FP007
f_piez_FP007t80200800.0 416.1835 20 f_piez_FP007
f_piez_FP007t80204400.0 416.18442 20 f_piez_FP007
f_piez_FP007t80208000.0 416.18292 20 f_piez_FP007
f_piez_FP007t80211600.0 416.18183 20 f_piez_FP007
f_piez_FP007t80215200.0 416.18033 20 f_piez_FP007
f_piez_FP007t80218800.0 416.17725 20 f_piez_FP007
f_piez_FP007t80222400.0 416.1815 20 f_piez_FP007
f_piez_FP007t80226000.0 416.17892 20 f_piez_FP007
f_piez_FP007t80229600.0 416.17958 20 f_piez_FP007
f_piez_FP007t80233200.0 416.17675 20 f_piez_FP007
f_piez_FP007t80236800.0 416.178 20 f_piez_FP007
f_piez_FP007t80240400.0 416.17817 20 f_piez_FP007
f_piez_FP007t80244000.0 416.17808 20 f_piez_FP007
f_piez_FP007t80247600.0 416.18083 20 f_piez_FP007
f_piez_FP007t80251200.0 416.18408 20 f_piez_FP007
f_piez_FP007t80254800.0 416.17875 20 f_piez_FP007
f_piez_FP007t80258400.0 416.183 20 f_piez_FP007
f_piez_FP007t80262000.0 416.17892 20 f_piez_FP007
f_piez_FP007t80265600.0 416.18008 20 f_piez_FP007
f_piez_FP007t80269200.0 416.17858 20 f_piez_FP007
f_piez_FP007t80272800.0 416.179 20 f_piez_FP007
f_piez_FP007t80276400.0 416.1805 20 f_piez_FP007
f_piez_FP007t80280000.0 416.18033 20 f_piez_FP007
f_piez_FP007t80283600.0 416.18008 20 f_piez_FP007
f_piez_FP007t80287200.0 416.18075 20 f_piez_FP007
f_piez_FP007t80290800.0 416.17517 20 f_piez_FP007
f_piez_FP007t80294400.0 416.17867 20 f_piez_FP007
f_piez_FP007t80298000.0 416.1765 20 f_piez_FP007
f_piez_FP007t80301600.0 416.17425 20 f_piez_FP007
f_piez_FP007t80305200.0 416.17183 20 f_piez_FP007
f_piez_FP007t80308800.0 416.17333 20 f_piez_FP007
f_piez_FP007t80312400.0 416.17333 20 f_piez_FP007
f_piez_FP007t80316000.0 416.17183 20 f_piez_FP007
f_piez_FP007t80319600.0 416.17358 20 f_piez_FP007
f_piez_FP007t80323200.0 416.17183 20 f_piez_FP007
f_piez_FP007t80326800.0 416.17158 20 f_piez_FP007
f_piez_FP007t80330400.0 416.17483 20 f_piez_FP007
f_piez_FP007t80334000.0 416.17633 20 f_piez_FP007
f_piez_FP007t80337600.0 416.17767 20 f_piez_FP007
f_piez_FP007t80341200.0 416.17617 20 f_piez_FP007
f_piez_FP007t80344800.0 416.17617 20 f_piez_FP007
f_piez_FP007t80348400.0 416.17492 20 f_piez_FP007
f_piez_FP007t80352000.0 416.17467 20 f_piez_FP007
f_piez_FP007t80355600.0 416.17467 20 f_piez_FP007
f_piez_FP007t80359200.0 416.17467 20 f_piez_FP007
f_piez_FP007t80362800.0 416.17442 20 f_piez_FP007
f_piez_FP007t80366400.0 416.17358 20 f_piez_FP007
f_piez_FP007t80370000.0 416.17292 20 f_piez_FP007
f_piez_FP007t80373600.0 416.17317 20 f_piez_FP007
f_piez_FP007t80377200.0 416.17342 20 f_piez_FP007
f_piez_FP007t80380800.0 416.17017 20 f_piez_FP007
f_piez_FP007t80384400.0 416.16917 20 f_piez_FP007
f_piez_FP007t80388000.0 416.16867 20 f_piez_FP007
f_piez_FP007t80391600.0 416.16867 20 f_piez_FP007
f_piez_FP007t80395200.0 416.16608 20 f_piez_FP007
f_piez_FP007t80398800.0 416.16408 20 f_piez_FP007
f_piez_FP007t80402400.0 416.16625 20 f_piez_FP007
f_piez_FP007t80406000.0 416.1665 20 f_piez_FP007
f_piez_FP007t80409600.0 416.16925 20 f_piez_FP007
f_piez_FP007t80413200.0 416.168 20 f_piez_FP007
f_piez_FP007t80416800.0 416.16908 20 f_piez_FP007
f_piez_FP007t80420400.0 416.17083 20 f_piez_FP007
f_piez_FP007t80424000.0 416.16867 20 f_piez_FP007
f_piez_FP007t80427600.0 416.17275 20 f_piez_FP007
f_piez_FP007t80431200.0 416.173 20 f_piez_FP007
f_piez_FP007t80434800.0 416.173 20 f_piez_FP007
f_piez_FP007t80438400.0 416.171 20 f_piez_FP007
f_piez_FP007t80442000.0 416.16717 20 f_piez_FP007
f_piez_FP007t80445600.0 416.16542 20 f_piez_FP007
f_piez_FP007t80449200.0 416.16867 20 f_piez_FP007
f_piez_FP007t80452800.0 416.16717 20 f_piez_FP007
f_piez_FP007t80456400.0 416.1665 20 f_piez_FP007
f_piez_FP007t80460000.0 416.1665 20 f_piez_FP007
f_piez_FP007t80463600.0 416.1635 20 f_piez_FP007
f_piez_FP007t80467200.0 416.165 20 f_piez_FP007
f_piez_FP007t80470800.0 416.16292 20 f_piez_FP007
f_piez_FP007t80474400.0 416.16092 20 f_piez_FP007
f_piez_FP007t80478000.0 416.16267 20 f_piez_FP007
f_piez_FP007t80481600.0 416.16608 20 f_piez_FP007
f_piez_FP007t80485200.0 416.1585 20 f_piez_FP007
f_piez_FP007t80488800.0 416.163 20 f_piez_FP007
f_piez_FP007t80492400.0 416.16542 20 f_piez_FP007
f_piez_FP007t80496000.0 416.16317 20 f_piez_FP007
f_piez_FP007t80499600.0 416.16208 20 f_piez_FP007
f_piez_FP007t80503200.0 416.16358 20 f_piez_FP007
f_piez_FP007t80506800.0 416.16617 20 f_piez_FP007
f_piez_FP007t80510400.0 416.16817 20 f_piez_FP007
f_piez_FP007t80514000.0 416.16625 20 f_piez_FP007
f_piez_FP007t80517600.0 416.16425 20 f_piez_FP007
f_piez_FP007t80521200.0 416.163 20 f_piez_FP007
f_piez_FP007t80524800.0 416.164 20 f_piez_FP007
f_piez_FP007t80528400.0 416.16167 20 f_piez_FP007
f_piez_FP007t80532000.0 416.16467 20 f_piez_FP007
f_piez_FP007t80535600.0 416.16292 20 f_piez_FP007
f_piez_FP007t80539200.0 416.16292 20 f_piez_FP007
f_piez_FP007t80542800.0 416.16017 20 f_piez_FP007
f_piez_FP007t80546400.0 416.16167 20 f_piez_FP007
f_piez_FP007t80550000.0 416.15567 20 f_piez_FP007
f_piez_FP007t80553600.0 416.15825 20 f_piez_FP007
f_piez_FP007t80557200.0 416.15525 20 f_piez_FP007
f_piez_FP007t80560800.0 416.15833 20 f_piez_FP007
f_piez_FP007t80564400.0 416.16433 20 f_piez_FP007
f_piez_FP007t80568000.0 416.16108 20 f_piez_FP007
f_piez_FP007t80571600.0 416.16167 20 f_piez_FP007
f_piez_FP007t80575200.0 416.15817 20 f_piez_FP007
f_piez_FP007t80578800.0 416.15408 20 f_piez_FP007
f_piez_FP007t80582400.0 416.15542 20 f_piez_FP007
f_piez_FP007t80586000.0 416.15867 20 f_piez_FP007
f_piez_FP007t80589600.0 416.15667 20 f_piez_FP007
f_piez_FP007t80593200.0 416.16125 20 f_piez_FP007
f_piez_FP007t80596800.0 416.15608 20 f_piez_FP007
f_piez_FP007t80600400.0 416.15808 20 f_piez_FP007
f_piez_FP007t80604000.0 416.15833 20 f_piez_FP007
f_piez_FP007t80607600.0 416.15683 20 f_piez_FP007
f_piez_FP007t80611200.0 416.15808 20 f_piez_FP007
f_piez_FP007t80614800.0 416.15933 20 f_piez_FP007
f_piez_FP007t80618400.0 416.15658 20 f_piez_FP007
f_piez_FP007t80622000.0 416.15658 20 f_piez_FP007
f_piez_FP007t80625600.0 416.15458 20 f_piez_FP007
f_piez_FP007t80629200.0 416.15508 20 f_piez_FP007
f_piez_FP007t80632800.0 416.15292 20 f_piez_FP007
f_piez_FP007t80636400.0 416.15342 20 f_piez_FP007
f_piez_FP007t80640000.0 416.15192 20 f_piez_FP007
f_piez_FP007t80643600.0 416.15042 20 f_piez_FP007
f_piez_FP007t80647200.0 416.15142 20 f_piez_FP007
f_piez_FP007t80650800.0 416.14883 20 f_piez_FP007
f_piez_FP007t80654400.0 416.15158 20 f_piez_FP007
f_piez_FP007t80658000.0 416.152 20 f_piez_FP007
f_piez_FP007t80661600.0 416.14917 20 f_piez_FP007
f_piez_FP007t80665200.0 416.15133 20 f_piez_FP007
f_piez_FP007t80668800.0 416.15383 20 f_piez_FP007
f_piez_FP007t80672400.0 416.15425 20 f_piez_FP007
f_piez_FP007t80676000.0 416.1545 20 f_piez_FP007
f_piez_FP007t80679600.0 416.15683 20 f_piez_FP007
f_piez_FP007t80683200.0 416.15558 20 f_piez_FP007
f_piez_FP007t80686800.0 416.15408 20 f_piez_FP007
f_piez_FP007t80690400.0 416.15683 20 f_piez_FP007
f_piez_FP007t80694000.0 416.15358 20 f_piez_FP007
f_piez_FP007t80697600.0 416.154 20 f_piez_FP007
f_piez_FP007t80701200.0 416.15092 20 f_piez_FP007
f_piez_FP007t80704800.0 416.14958 20 f_piez_FP007
f_piez_FP007t80708400.0 416.15325 20 f_piez_FP007
f_piez_FP007t80712000.0 416.14975 20 f_piez_FP007
f_piez_FP007t80715600.0 416.1525 20 f_piez_FP007
f_piez_FP007t80719200.0 416.15042 20 f_piez_FP007
f_piez_FP007t80722800.0 416.15067 20 f_piez_FP007
f_piez_FP007t80726400.0 416.14758 20 f_piez_FP007
f_piez_FP007t80730000.0 416.14758 20 f_piez_FP007
f_piez_FP007t80733600.0 416.14625 20 f_piez_FP007
f_piez_FP007t80737200.0 416.14842 20 f_piez_FP007
f_piez_FP007t80740800.0 416.14833 20 f_piez_FP007
f_piez_FP007t80744400.0 416.147 20 f_piez_FP007
f_piez_FP007t80748000.0 416.15 20 f_piez_FP007
f_piez_FP007t80751600.0 416.14817 20 f_piez_FP007
f_piez_FP007t80755200.0 416.14733 20 f_piez_FP007
f_piez_FP007t80758800.0 416.15317 20 f_piez_FP007
f_piez_FP007t80762400.0 416.15167 20 f_piez_FP007
f_piez_FP007t80766000.0 416.15125 20 f_piez_FP007
f_piez_FP007t80769600.0 416.151 20 f_piez_FP007
f_piez_FP007t80773200.0 416.15 20 f_piez_FP007
f_piez_FP007t80776800.0 416.15275 20 f_piez_FP007
f_piez_FP007t80780400.0 416.15125 20 f_piez_FP007
f_piez_FP007t80784000.0 416.1515 20 f_piez_FP007
f_piez_FP007t80787600.0 416.1465 20 f_piez_FP007
f_piez_FP007t80791200.0 416.14758 20 f_piez_FP007
f_piez_FP007t80794800.0 416.14783 20 f_piez_FP007
f_piez_FP007t80798400.0 416.14658 20 f_piez_FP007
f_piez_FP007t80802000.0 416.14817 20 f_piez_FP007
f_piez_FP007t80805600.0 416.14708 20 f_piez_FP007
f_piez_FP007t80809200.0 416.1495 20 f_piez_FP007
f_piez_FP007t80812800.0 416.14633 20 f_piez_FP007
f_piez_FP007t80816400.0 416.14492 20 f_piez_FP007
f_piez_FP007t80820000.0 416.14425 20 f_piez_FP007
f_piez_FP007t80823600.0 416.145 20 f_piez_FP007
f_piez_FP007t80827200.0 416.14133 20 f_piez_FP007
f_piez_FP007t80830800.0 416.14308 20 f_piez_FP007
f_piez_FP007t80834400.0 416.14033 20 f_piez_FP007
f_piez_FP007t80838000.0 416.14142 20 f_piez_FP007
f_piez_FP007t80841600.0 416.14192 20 f_piez_FP007
f_piez_FP007t80845200.0 416.1425 20 f_piez_FP007
f_piez_FP007t80848800.0 416.14208 20 f_piez_FP007
f_piez_FP007t80852400.0 416.14258 20 f_piez_FP007
f_piez_FP007t80856000.0 416.14233 20 f_piez_FP007
f_piez_FP007t80859600.0 416.13958 20 f_piez_FP007
f_piez_FP007t80863200.0 416.14167 20 f_piez_FP007
f_piez_FP007t80866800.0 416.13933 20 f_piez_FP007
f_piez_FP007t80870400.0 416.14183 20 f_piez_FP007
f_piez_FP007t80874000.0 416.1395 20 f_piez_FP007
f_piez_FP007t80877600.0 416.13992 20 f_piez_FP007
f_piez_FP007t80881200.0 416.13842 20 f_piez_FP007
f_piez_FP007t80884800.0 416.13833 20 f_piez_FP007
f_piez_FP007t80888400.0 416.1355 20 f_piez_FP007
f_piez_FP007t80892000.0 416.14083 20 f_piez_FP007
f_piez_FP007t80895600.0 416.13725 20 f_piez_FP007
f_piez_FP007t80899200.0 416.13592 20 f_piez_FP007
f_piez_FP007t80902800.0 416.13692 20 f_piez_FP007
f_piez_FP007t80906400.0 416.136 20 f_piez_FP007
f_piez_FP007t80910000.0 416.13592 20 f_piez_FP007
f_piez_FP007t80913600.0 416.13833 20 f_piez_FP007
f_piez_FP007t80917200.0 416.1385 20 f_piez_FP007
f_piez_FP007t80920800.0 416.13892 20 f_piez_FP007
f_piez_FP007t80924400.0 416.13867 20 f_piez_FP007
f_piez_FP007t80928000.0 416.13967 20 f_piez_FP007
f_piez_FP007t80931600.0 416.14117 20 f_piez_FP007
f_piez_FP007t80935200.0 416.13858 20 f_piez_FP007
f_piez_FP007t80938800.0 416.13833 20 f_piez_FP007
f_piez_FP007t80942400.0 416.13725 20 f_piez_FP007
f_piez_FP007t80946000.0 416.13825 20 f_piez_FP007
f_piez_FP007t80949600.0 416.13567 20 f_piez_FP007
f_piez_FP007t80953200.0 416.14017 20 f_piez_FP007
f_piez_FP007t80956800.0 416.13733 20 f_piez_FP007
f_piez_FP007t80960400.0 416.13758 20 f_piez_FP007
f_piez_FP007t80964000.0 416.13908 20 f_piez_FP007
f_piez_FP007t80967600.0 416.13967 20 f_piez_FP007
f_piez_FP007t80971200.0 416.13717 20 f_piez_FP007
f_piez_FP007t80974800.0 416.13292 20 f_piez_FP007
f_piez_FP007t80978400.0 416.137 20 f_piez_FP007
f_piez_FP007t80982000.0 416.13808 20 f_piez_FP007
f_piez_FP007t80985600.0 416.13708 20 f_piez_FP007
f_piez_FP007t80989200.0 416.13708 20 f_piez_FP007
