name transform change_limit value lower_bound upper_bound group scale offset dercom
per_l00263 log factor 5.0e-07 5.0e-09 5.0e-05 per_l 1.0 0.0 1
per_l00264 log factor 5.0e-07 5.0e-09 5.0e-05 per_l 1.0 0.0 1
per_l00265 log factor 5.0e-07 5.0e-09 5.0e-05 per_l 1.0 0.0 1
per_l00266 log factor 5.0e-07 5.0e-09 5.0e-05 per_l 1.0 0.0 1
per_l00267 log factor 5.0e-07 5.0e-09 5.0e-05 per_l 1.0 0.0 1
per_l00268 log factor 5.0e-07 5.0e-09 5.0e-05 per_l 1.0 0.0 1
per_l00269 log factor 5.0e-07 5.0e-09 5.0e-05 per_l 1.0 0.0 1
per_l00270 log factor 5.0e-07 5.0e-09 5.0e-05 per_l 1.0 0.0 1
per_l00271 log factor 5.0e-07 5.0e-09 5.0e-05 per_l 1.0 0.0 1
per_l00272 log factor 5.0e-07 5.0e-09 5.0e-05 per_l 1.0 0.0 1
per_l00273 log factor 5.0e-07 5.0e-09 5.0e-05 per_l 1.0 0.0 1
per_l00274 log factor 5.0e-07 5.0e-09 5.0e-05 per_l 1.0 0.0 1
per_l00275 log factor 5.0e-07 5.0e-09 5.0e-05 per_l 1.0 0.0 1
per_l00276 log factor 5.0e-07 5.0e-09 5.0e-05 per_l 1.0 0.0 1
per_l00277 log factor 5.0e-07 5.0e-09 5.0e-05 per_l 1.0 0.0 1
per_l00278 log factor 5.0e-07 5.0e-09 5.0e-05 per_l 1.0 0.0 1
per_l00279 log factor 5.0e-07 5.0e-09 5.0e-05 per_l 1.0 0.0 1
per_l00280 log factor 5.0e-07 5.0e-09 5.0e-05 per_l 1.0 0.0 1
per_l00281 log factor 5.0e-07 5.0e-09 5.0e-05 per_l 1.0 0.0 1
per_l00282 log factor 5.0e-07 5.0e-09 5.0e-05 per_l 1.0 0.0 1
per_l00283 log factor 5.0e-07 5.0e-09 5.0e-05 per_l 1.0 0.0 1
per_l00284 log factor 5.0e-07 5.0e-09 5.0e-05 per_l 1.0 0.0 1
per_l00285 log factor 5.0e-07 5.0e-09 5.0e-05 per_l 1.0 0.0 1
per_l00286 log factor 5.0e-07 5.0e-09 5.0e-05 per_l 1.0 0.0 1
per_l00287 log factor 5.0e-07 5.0e-09 5.0e-05 per_l 1.0 0.0 1
per_l00288 log factor 5.0e-07 5.0e-09 5.0e-05 per_l 1.0 0.0 1
per_l00289 log factor 5.0e-07 5.0e-09 5.0e-05 per_l 1.0 0.0 1
per_l00290 log factor 5.0e-07 5.0e-09 5.0e-05 per_l 1.0 0.0 1
per_l00291 log factor 5.0e-07 5.0e-09 5.0e-05 per_l 1.0 0.0 1
per_l00292 log factor 5.0e-07 5.0e-09 5.0e-05 per_l 1.0 0.0 1
per_l00293 log factor 5.0e-07 5.0e-09 5.0e-05 per_l 1.0 0.0 1
per_l00294 log factor 5.0e-07 5.0e-09 5.0e-05 per_l 1.0 0.0 1
per_l00295 log factor 5.0e-07 5.0e-09 5.0e-05 per_l 1.0 0.0 1
per_l00296 log factor 5.0e-07 5.0e-09 5.0e-05 per_l 1.0 0.0 1
per_l00297 log factor 5.0e-07 5.0e-09 5.0e-05 per_l 1.0 0.0 1
per_l00298 log factor 5.0e-07 5.0e-09 5.0e-05 per_l 1.0 0.0 1
per_l00299 log factor 5.0e-07 5.0e-09 5.0e-05 per_l 1.0 0.0 1
per_l00300 log factor 5.0e-07 5.0e-09 5.0e-05 per_l 1.0 0.0 1
per_l00301 log factor 5.0e-07 5.0e-09 5.0e-05 per_l 1.0 0.0 1
per_l00302 log factor 5.0e-07 5.0e-09 5.0e-05 per_l 1.0 0.0 1
per_l00303 log factor 5.0e-07 5.0e-09 5.0e-05 per_l 1.0 0.0 1
per_l00304 log factor 5.0e-07 5.0e-09 5.0e-05 per_l 1.0 0.0 1
per_l00305 log factor 5.0e-07 5.0e-09 5.0e-05 per_l 1.0 0.0 1
per_l00306 log factor 5.0e-07 5.0e-09 5.0e-05 per_l 1.0 0.0 1
per_l00307 log factor 5.0e-07 5.0e-09 5.0e-05 per_l 1.0 0.0 1
per_l00308 log factor 5.0e-07 5.0e-09 5.0e-05 per_l 1.0 0.0 1
